id,post_id,post_url,time_of_post,leasing_agent,scraped_at,general_area,street_number,city,province,postal_code,price,sqr_feet,bed,bath,rent_period,user_post_title,first_pic,user_meta_tags,post_description,img_url,source_spider,boundingbox,building_type,address_osm
1076,1739015402,https://www.kijiji.ca/v-apartments-condos/vancouver/4000-w-king-edward-avenue-vancouver-british-columbia/1739015402,2026-06-11T09:29:34.000Z,https://www.realtor.ca/real-estate/29877884/4000-w-king-edward-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 604773xxxx,2026-07-13 07:12:46,VANCOUVER,w king edward avenue,Vancouver,BC,V6L 2P2,2450,N/A,N/A,N/A,monthly,"4000 W KING EDWARD AVENUE Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b0/b0f32913-bdde-4f4a-9935-18b0cf218b9b?rule=kijijica-640-webp,N/A,"Please Email or Text to book the showing, thanks. 1. Address: 30xx West King Edward Avenue 2. Area: Vancouver W 3. Style: Laneway House 4. Room: 2bed1bath 5. level: 6.Floor sqft:800sqft 7. lot sqft: sqft 8. Age: 9. Rent: $2450 10. Utility: Tenants need to pay for hydro, internet, 20% water 11. Requirements: tenants insurance with at 2 million third party liability, credit check, no pets, no smoking 12. Furnished: N 13.Available:Sep 01 14.School Catchment: Elementary K - 7 Lord Kitchener Elementary Secondary 8 - 12 Prince of Wales Secondary 15. Bus:025,002 16. Park: Valdez Park, Balaclava Park and Carnarvon Park. 17.Including : Please Email or Text to book the showing, thanks. (id:24493)

MLS® #R3134063 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29877884/4000-w-king-edward-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b0/b0f32913-bdde-4f4a-9935-18b0cf218b9b?rule=kijijica-640-webp,kijiji_spider,,,
1077,1739015400,https://www.kijiji.ca/v-apartments-condos/vancouver/3000-west-king-edward-avenue-vancouver-british-columbia/1739015400,2026-06-11T09:29:34.000Z,https://www.realtor.ca/real-estate/29876093/3000-west-king-edward-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 604773xxxx,2026-07-13 07:13:01,VANCOUVER,west king edward avenue,Vancouver,BC,V6H 2E2,5800,N/A,N/A,N/A,monthly,"3000 WEST KING EDWARD AVENUE Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/41/412c6eb3-025a-45e8-b00b-02d5ca6cca09?rule=kijijica-640-webp,N/A,"Please Email or Text to book the showing, thanks. 1. Address: 30xx West King Edward Avenue 2. Area: Vancouver W 3. Style: House 4. Room:5bed4bath1office 5. level: 6.Floor sqft:2300sqft 7. lot sqft: sqft 8. Age: 9. Rent: $5800 10. Utility: Tenants need to pay for hydro, internet, gas, 80% water 11. Requirements: tenants insurance with at 2million third party liability, credit check, no pets, no smoking 12. Furnished: N 13.Available:Jul 01 14.School Catchment: Elementary K - 7 Lord Kitchener Elementary Secondary 8 - 12 Prince of Wales Secondary 15. Bus:025,002 16. Park: Valdez Park, Balaclava Park and Carnarvon Park. 17.Including : 1 garage parking  Please Email or Text to book the showing, thanks. (id:24493)

MLS® #R3133879 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29876093/3000-west-king-edward-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/41/412c6eb3-025a-45e8-b00b-02d5ca6cca09?rule=kijijica-640-webp,kijiji_spider,,,
1078,1735855648,https://www.kijiji.ca/v-apartments-condos/vancouver/2402-1775-quebec-street-vancouver-british-columbia/1735855648,2026-04-12T09:45:37.000Z,https://www.realtor.ca/real-estate/29587569/2402-1775-quebec-street-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 778688xxxx,2026-07-13 07:13:12,VANCOUVER,1775 quebec street,Vancouver,BC,V5Y 1B1,8990,N/A,N/A,N/A,monthly,"2402 1775 QUEBEC STREET Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f6/f6bfc62f-b5e4-4db2-aac9-38b7a826d902?rule=kijijica-640-webp,N/A,"Luxurious, bright, Custom 1763 Square Foot, 3 bedroom, 2 bathroom Sub Penthouse in the heart of Olympic Village! Elegant and comfortable. The space is expansive, offering several seating areas with huge views of the Inner Harbour, North Shore Mountains and City! At the forefront is BC Place Stadium with its magnificent changing colours that brighten even the cloudiest of Vancouver days. The Primary bedroom is furnished with a King bed, TV and Work space and 4 piece ensuite bathroom with 2 sinks and a walk in shower. 2nd bedroom is furnished with twin beds and the Den is furnished with a sofa, TV and a library of great books. 2nd bathroom furnished with bathtub. An extremely handy location to Urban Fare grocery store, loads of good restaurants and an easy commute to downtown Vancouver. (id:24493)

MLS® #R3109728 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29587569/2402-1775-quebec-street-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/f6/f6bfc62f-b5e4-4db2-aac9-38b7a826d902?rule=kijijica-640-webp,kijiji_spider,,,
1079,1739016917,https://www.kijiji.ca/v-apartments-condos/vancouver/622-citadel-parade-vancouver-british-columbia/1739016917,2026-06-11T10:05:13.000Z,https://www.realtor.ca/real-estate/29880224/622-citadel-parade-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 778980xxxx,2026-07-13 07:13:23,VANCOUVER,citadel parade,Vancouver,BC,V6B 1V4,3995,N/A,N/A,N/A,monthly,"622 CITADEL PARADE Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/01/015775d8-4323-4d8b-ac4f-a877609ba023?rule=kijijica-640-webp,N/A,"Sprawling over 1500 square feet and 2 levels, this Downtown Vancouver unfurnished townhouse rental offers plenty of space to make your own. Boasting 3 bedrooms and 3 full bathrooms, this townhouse has hardwood floors and modern tiling for a stylish and contemporary look. Designed with 10"" ceilings  and large windows throughout, this rental is bright year round, and features an open concept floor plan that is ideal for entertaining. The kitchen of this suite features  granite counter tops and a generous pantry, while just off of the kitchen, a dining area awaits intimate family meals. Down the hall, guests will enjoy 3 spacious bedrooms, each with large windows and closet storage. (id:24493)

MLS® #R3134420 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29880224/622-citadel-parade-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/01/015775d8-4323-4d8b-ac4f-a877609ba023?rule=kijijica-640-webp,kijiji_spider,,,
1080,1739016955,https://www.kijiji.ca/v-apartments-condos/vancouver/th11-102-shared-2728-acadia-rd-road-vancouver-british-columbia/1739016955,2026-06-11T10:06:33.000Z,https://www.realtor.ca/real-estate/29767608/th11102-shared-2728-acadia-rd-road-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 778558xxxx,2026-07-13 07:13:34,VANCOUVER,th11/102 shared 2728 acadia rd road,Vancouver,BC,N/A,1700,N/A,N/A,N/A,monthly,"TH11/102 shared 2728 ACADIA RD ROAD Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c3/c3eb8389-e6be-45c8-94dc-cd676fb129f4?rule=kijijica-640-webp,N/A,"PROPERTY FEATURES: - 1 room to rent in a shared 4B3B and a shared 5B4B like new townhouses,  - Unit size 1300 sqf, room size 250sqf - Build in kitchen Appliances - Washer/Dryer - Central air conditioner - Furnished  SHOWING: ***DO NOT CALL*** texting to the Luxmore Realty at 778 558 7781 - Reply code ""TH11/102 West Wind"" - Contact information (name, email, phone) - Number of people who will move in (student or family) - Occupation and annual income - Expected move-in date - Estimated length of rent - Reason for moving - Any pet, any smoking (id:24493)

MLS® #R3124674 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29767608/th11102-shared-2728-acadia-rd-road-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/c3/c3eb8389-e6be-45c8-94dc-cd676fb129f4?rule=kijijica-640-webp,kijiji_spider,,,
1081,1740410364,https://www.kijiji.ca/v-apartments-condos/vancouver/victoria-and-53rd-basement-suite-rental/1740410364,2026-07-11T00:36:34.000Z,None | None,2026-07-13 07:13:44,VANCOUVER,vancouver,BC V5P 1X6,,N/A,1700,N/A,N/A,N/A,monthly,Victoria and 53rd basement suite rental,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/58/5845ecc0-16b3-4be2-b729-31f86c4f72e0?rule=kijijica-640-webp,N/A,"Located in a quiet convenient neighborhood, close to David Thompson High school and Vancouver Public Library.
Walking distance to Bus 49 and Bus 430 and a block to Bus 20.
Easy access to grocery stores and restaurants.

Rent to include internet, shared laundry with dryer.
Tenant to pay shared hydro and 1/3 gas.
Absolutely no smoking ,no vaping or Marijuana.
No pets.
Private entrance., small patio. Street parking
Long term tenants, working couple desirable.

Please reply with brief introduction of occupants, work info and references.",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/58/5845ecc0-16b3-4be2-b729-31f86c4f72e0?rule=kijijica-640-webp,kijiji_spider,,,
1082,1740412065,https://www.kijiji.ca/v-apartments-condos/vancouver/king-yonge-1bed-1bath-23rd-floor-aug-or-sep-1/1740412065,2026-07-11T01:40:45.000Z,None | 204441xxxx,2026-07-13 07:13:58,VANCOUVER,vancouver,BC V6B 1K3,,N/A,2200,N/A,N/A,N/A,monthly,**KING/YONGE - 1BED/1BATH - 23rd Floor** (Aug or Sep 1),https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/26/265bbb40-b2a0-450b-825b-8bf84ae90f8d?rule=kijijica-640-webp,N/A,"Hi there! :)

This condo is in the heart of the financial district at King and Yonge. Located inside the COSMOPOLITAN HOTEL @ 8 COLBORNE STREET, this one bed/one bath boasts gorgeous city views from the 23rd floor with view of the CN tower. This unit comes PARTIALLY furnished.

**Please email to set up an appointment**

MOVE IN: August or September 1, 2026

I am looking for tenants who are extremely tidy, employed/and or students and are again extremely tidy! NON SMOKERS ONLY

RENT: $2200/month PLUS hydro

PARTIALLY FURNISHED
- Freshly Painted
- Queen Bed
- Decor and Paintings
- Washer/Dryer and Dishwasher
- 2 Flat Screen SMART TV's

This unit DOESN'T come with Parking or Locker.

Building has:

- Newer building
- Only 5 units per floor (very private)
- Balcony
- 24 Hour Concierge
- King Subway station is right across the street and 3 minute walk to Union Station

If interested or you would like more pictures please contact COLIN (landlord) via email reply button above.

Thank you.",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/26/265bbb40-b2a0-450b-825b-8bf84ae90f8d?rule=kijijica-640-webp,kijiji_spider,,,
1083,1740259376,https://www.kijiji.ca/v-apartments-condos/vancouver/beautiful-spacious-bright-furnished-apartment-marpole-area/1740259376,2026-07-07T18:16:15.000Z,None | 604992xxxx,2026-07-13 07:14:10,VANCOUVER,vancouver,BC V6P 4V3,,N/A,1900,N/A,N/A,N/A,monthly,"BEAUTIFUL, SPACIOUS & BRIGHT Furnished Apartment - Marpole Area",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f9/f9932231-447b-4a26-9031-3715e58e797a?rule=kijijica-640-webp,N/A,"- Spacious (624 Sqft.) and FURNISHED 1 bedroom Apartment in non smoke building
- Completely renovated recently with new appliances
- Spacious Long Balcony with Great View
- Top Floor (4th Floor) with Skylights, Well Lit and Bright Suite 
- Laminate hardwood floors Throughout.
- Heat and hot water included.
- Cozy Gas Fire Place
- Air cooler included
- Elevator and shared laundry facilities in the building
- One Underground Dedicated Parking Space.
- One storage locker
- Conveniently located close to Kerrisdale, UBC, VGH, Women and Children Hospital
- Close to Safeway and Marine Gateway Shopping Centre.
- Just over the bridge to Richmond and Airport.
- Easy access to Hwy # 99
- Park & playground across the street.
- Walking Distance to David Lloyd George Elementary School and Saint Anthony of Padua School.",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f9/f9932231-447b-4a26-9031-3715e58e797a?rule=kijijica-640-webp,kijiji_spider,,,
1084,1740416519,https://www.kijiji.ca/v-apartments-condos/vancouver/newly-renovated-2-bed-1-bath-suite-in-renfrew-heights/1740416519,2026-07-11T05:19:39.000Z,None | None,2026-07-13 07:14:22,VANCOUVER,vancouver,BC V5R 1L8,,N/A,2200,N/A,N/A,N/A,monthly,Newly renovated 2 bed 1 bath suite in Renfrew Heights,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/91/91442841-116f-4ade-b51d-6ab96c48f87e?rule=kijijica-640-webp,N/A,"Newly renovated ground level suite in the quiet Renfrew Heights neighbourhood of East Vancouver. Available mid-August.
•        Separate entrance.
•        Convenient location: close to Renfrew Public Library, Renfrew Community Centre, bus stops (including #25 UBC/Brentwood and #27 Kootenay Loop/Joyce Station), shopping, parks, etc.
•        Rent includes utilities. In-suite washer and dryer.
•        No parties, pets, smoking, or drugs, please.
•        Minimum 1 year lease.
•        References and credit check will be required.
Rent: $2,200/mo
If interested, please respond with a bit about yourself and any other occupants, your source(s) of income, along with reason for moving.",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/91/91442841-116f-4ade-b51d-6ab96c48f87e?rule=kijijica-640-webp,kijiji_spider,,,
1085,1727493449,https://www.kijiji.ca/v-apartments-condos/vancouver/rupert-e-44th-ave-ground-floor-three-bedrooms-suite-for-rent/1727493449,2025-10-23T07:32:22.000Z,None | 604671xxxx,2026-07-13 07:14:32,VANCOUVER,vancouver,BC V5R 3A9,,N/A,2500,N/A,N/A,N/A,monthly,Rupert & E 44th  Ave. ground floor Three bedrooms suite for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/48/4898f6f5-8305-47d3-b201-cffe65b672b2?rule=kijijica-640-webp,N/A,"Clean three bedrooms unfurnished suite, 25 years old, ground floor,  no pets & no smoking. Prefer a family of 3 - 4 or 3 individuals. 
Convenient location to transits, George Weir Elementary and Killarney High Schools at the house front. A year fixed term lease. Available now for rent.",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/48/4898f6f5-8305-47d3-b201-cffe65b672b2?rule=kijijica-640-webp,kijiji_spider,,,
1086,1740417389,https://www.kijiji.ca/v-apartments-condos/vancouver/furnished-private-br-in-a-spacious-2-br-suite-by-joyce-station/1740417389,2026-07-11T06:35:35.000Z,None | None,2026-07-13 07:14:47,VANCOUVER,vancouver,BC V5R 4K4,,N/A,1195,N/A,N/A,N/A,monthly,Furnished private BR in a spacious 2 BR suite by Joyce Station,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cd/cd8aa084-1e54-40e4-961a-b5b279502eb3?rule=kijijica-640-webp,N/A,"1 nice private bedroom in a 2 bedroom suite available from now on or Aug 1st.  This suite is in a beautiful over 2 and half million dollar house, This bedroom is ideal for one person. Kitchen, washroom and living area is to be shared between 2 gentlemen. Our very nice tenant moved back to Toronto after his studies.  The other bedroom is currently rented by a very nice, quiet, respectful and responsible gentleman. He has been living here for a while with no issues or problems and he is very easy to get along with. Many out of town/country students and workers have lived in our friendly family home happily. Rent Includes heat, light, gas, water, high speed wifi, furniture, bedding, kitchen appliances and things like dishes, pots and pans etc… Bedroom has a nice size closet including selves in it. It also has a bed, desk and chair etc…
This above ground level suite has nice big windows. Suite has large living area and very nice big kitchen. Kitchen has
Stainless steel appliances including dishwasher, microwave, toaster oven, toaster etc...
Plenty of cupboards and pantry space.. This beautiful house is in a very convenient and safe location.
It takes Around 5 minutes to walk to Joyce Skytrain station (which is within 1 zone) and bus loop. It only takes 10 to 15 minutes to go downtown from Joyce station.
Close to Metrotown, Telus building, R4 express bus to university (UBC), train/bus to SFU, BCIT and other colleges and schools.

Within 5 to 10 minutes walk to Parks, Community centre, Safeway, grocery stores coffee shops, many different restaurants, dentist, medical clinic, banks etc… It’s a Safe and desirable area with friendly neighbours. 

I'm looking for a responsible, respectful, honest, kind, easy going, clean and quiet person that pays rent on time. This suite is in our friendly family home and we live upstairs in this beautiful house.

No smoking, no pets, no drugs, no vaping, no parties etc…
If interested, kindly tell me about your self and if you are a student or working etc...

Deposit required 


Pls text 604-314-1538 for faster response. 

Thank you!",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/cd/cd8aa084-1e54-40e4-961a-b5b279502eb3?rule=kijijica-640-webp,kijiji_spider,,,
